c_text,hatespeech
@ABaerbock Wo gab es den 15 Monate Bildungsausfall? Meine Kinder hatten vollwertigen Distanzunterricht in allen Fächern. Viel besser als in Präsenz.,0
"@mrstone0856 @CDU Immer diese schei*e mit Links und rechts und halbmittig bei 47°
Lest ihr alle die selbe Zeitung oder teilt euch den selben Baumschullehrer?
Wie kann einer bei Verstand ernsthaft ein Kreuz bei der #noafd machen? Lest ihr keine Wahlkampf Programme?
Lass Hirn regnen...",0
"2/2 Es besteht aber kein Zusammenhang zwischen der Informationsweitergabe und der Flucht, weil sich der Beschuldigte nach unseren Erkenntnissen bereits geraume Zeit vor Erlass des Haftbefehls ins Ausland abgesetzt hatte.",0
"@MDRAktuell Diese Querdenker sind so lächerlich, überall um uns herum sind oder waren die Maßnahmen härter aber wir leben ja hier in einer Diktatur.",1
"@_FriedrichMerz Wo war das eine Gefährdung? Greenpeace hat sich entschuldigt.Gefahr geht von der CDU aus, zB untaugliche Masken,INSM und CDU , Dörfer für Kohleförderung platt machen etc pp.Also lieber schweigen",0
"@OuhDas Hier zeigen eher einige Kommentare die hässliche Fratze ihrer Verfasser. Die AfD hat in der Pandemie nicht einen einzigen produktiven Vorschlag zur Lösung gemacht, lümmelt im Parlament herum und besticht häufig nur durch Dummheit und Hetze-wahrhaftig nicht demokratisch..",0
"@greenpeace_de Ich habe es schon geschrieben: Ich erwarte als Mitglied (!) kein halbseidenes Gewäsch, sondern eine öffentliche Entschuldigung und den Rücktritt des verantwortlichen Teams. Hat das Orgateam den inneren Kompass verloren, wenn ihr Unbeteiligte in Gefahr bringt? #greenpeace",0
@OWitzig @OlafScholz Spinner und Nazi,0
"@_LilliFischer @f_maertl Schade. Das wäre die Chance für Herrn Merz gewesen, sich schon mal im Kabinett zu etablieren. 😎",0
"@electionstreet1 @LarsWienand @JanJosefLiefers Mich düngt, man muss als Schauspieler nicht zwingend zumindest durchschnittlich intelligent sein. Wie #Liefers seine mangelnde Medienkompetenz nun auf andere projiziert, ist allerdings nicht neu. Das machen dumme Querdenker ja auch bereits seit 1 Jahr. #allesdichtmachen",0
"Und wieder ein verrat der spd.
Von den anderen Verbrechern erwarte ich ja nichts andres mehr, bei der spd hat man ja immer bisschen noch die ilusion.

Keiner von diesem scheiß Haufen ist noch wählbar.

Die arbeiten auch alle mitlerweile mit afd zusammen.
Wiederliche wende Hälse. https://t.co/9Un0rbrKXn",1
"@ABaerbock @NilsBe Ja, schon klar. Arme Menschen können sich ein e-Auto leisten, wohnen in tollen Niedrigenergiehäusern und können sich auch die beste Brennwerttherme einbauen lassen.
Frau, komm aus deinem Elfenbeinturm!",0
@Gewaltpeter @davidbest95 @greenpeace_de Wer Leichen von Unschuldigen in Kauf nimmt um seine Ziele zu erreichen ist ein Drecksverein - Sowas sollte verboten werden!,0
@reitschuster Irgendwie habe ich das Gefühl das alles wieder kommt. https://t.co/ov9WE5eMZw,0
"@Alice_Weidel @karliczek @jensspahn War unentschlossen ob das impfen für Kinder eine gute Sache wäre. Aber jetzt, dass Alice Weidel sich dagegen positioniert, kann das nur eins bedeuten...

Kinder impfen ist eine gute Sache!",0
"(Not so) fun fact: Das #BVerfG  hätte womöglich die Klimaklage der schweizerischen #Klimaseniorinnen abgewiesen, da er hier wohl kaum die Freiheitsrechte post 2031 als beeinträchtigt angesehen hätte🤔",0
@PSchnei26364427 @Amateur_Profi @reitschuster Die Masse https://t.co/1YzXmVxWTe,0
"@Karl_Lauterbach Wobei eine Inzidenz von 50 bei einer von Impfquote von 50% eine Inzidenz von 100 bei den Ungeimpften bedeutet, also nicht wirklich eine Verbesserung zu jetzt gerade.",0
"Während der Impfstoff von #BioNTech über mehrere Monate diverse Studien durchlief (mit insgesamt &gt;60.000 Propanden) behaupten Querdenker dieser sei ""nicht sicher"".

Wenn man aber die Studien, Zulassung, etc weglässt wird er auf einmal sicher?

Wie gaga ist das denn?",0
@_TheMack_1 @Danne79029815 @PDominke @reitschuster Und das im Osten,0
"@JanaW_ @Kugelblitzdemo2 @welt dein  sternchenscheisskram ist in der dtsch. muttersprache nicht vorgesehen.
setzen 6",1
"@DrDavidBerger Schwarzer, krimineller Drogendealer wird gefeiert und geehrt. Passt doch super zu Berlin und seiner  linksgrünen Regierung. #Berlin #allesdichtmachen #armesdeutschland #AfD #CDU",0
"(2) Viele Länder Europas haben doppelt so viele Menschen verloren. Auch die USA liegen viel höher. Viele asiatische Länder haben weniger Opfer, aber dort konnten die Grenzen geschlossen werden. Insgesamt ist Bilanz von Deutschland positiv, auch wenn jedes Opfer eines zu viel ist",0
"Und hier sieht man mal, wie dämlich die Querdenker sind. 😂🤣 https://t.co/YBnOoQJ9CU",0
"@ulfposh @welt Die CDU hat halt den katastrophalen Fehler gemacht, den unfähigsten Kandidaten der möglich, aufgestellt gegen die riesige Mehrheit der Basis. Das wird sich im Herbst in einem Blutbad bitter rächen. Alle CDU-affinen die ich kenne, hassen Laschet und werden ihn nicht wählen",0
"@ketoman25 @ABaerbock Junge, du kannst nichtmal einen Satz Grammatikalisch richtig schreiben.",0
vergawaltigungen gegen männer ist wie rassismus gegen weiße man spricht es nur an wenn das eigentliche problem zu gespräch kommt sonst heult auch keiner bei  alman oder so. Und Vergewaltigungen gegen Männer spricht man auch nur an um iwie die Probleme von Frauen runterzuspielen.,0
"@Team_ReaIity @Karl_Lauterbach @maithi_nk Aha. Jemand macht ein Video über 20 Minuten über das Thema ""Zensur"". Und der mit dem Namen ""Team_Reality"" macht sich nicht mal die Mühe, herauszufinden, worum es geht. Liest die Übetschrift und ""denkt"" sich: ""die will Zensur!""
So sind Bildzeitungsleser konditioniert!",0
"@Andrea_Stoll_ @netzjournalist @PhilHackemann @ABaerbock Hmm. Ich weiß ja nicht was das mit weiblich zu tun hat. Immerhin haben wir eine weiblichen Bundeskanzler. Der uns mehr schlecht,sehr schlecht sogar, regiert. Nur weil man eine Frau ist kann man nicht alles automatisch besser und wenn man lügt gleich schon gar nicht.",0
"@KatjaMast @spdde @spdbt ""Rechte Chiffren"" Ich glaube mein Schwein pfeift!

Ihr seid nur noch eine lächerliche Kopie der SED und hängt Euch verzweifelt an die Grünen, um Posten zu sichern!

Ihr finanziert über ""Demokratieförderungsgesetze"" den Terror der Antifa, so sieht es aus mit Eurer Abgrenzung aus!",0
"@georgrestle Mir wäre auch lieber gewesen, die #AFD hätte mit ihren Prognosen daneben gelegen.

„Nun sind sie nun mal da“, wie Merkel sagte, 

und jetzt gehört es zu politischer und medialer Ehrlichkeit, die Täter und die Schattenseiten von Merkels Erbe auch entsprechend zu thematisieren.",0
@Bauer_Bernd59 @MelGibbon123 #BTW2021 💪🆘🇩🇪🆘🇩🇪💪 Gruen-ROT-ROT ⛔️Tod 🎚🇩🇪🎚für die DEMOKRATIE u DEUTSCHLAND 🇩🇪 🖕🖕🖕👎🆘🇩🇪🆘🇩🇪🆘🇩🇪 wenn ihr euer LEBEN zurück WOLLT‼️💪🇩🇪 dann #btw21 ❌🇩🇪🆘 https://t.co/CvGDudp1uD,1
"@reitschuster Naja, Reitschuster ist nach Ansicht meiner Ex-Kollegen aber auch alles andere als ein Journalist. Im Grunde nicht mal ein anständiger Blogger.",0
@Xrxtn @Alice_Weidel @UweJunge lol,0
"@connyschnitt Jeder Mensch hat Herz und Verstand. Machmal fühlt das Herz halt nicht, und die Ideologie behindert das Denken.",0
"Die Einfachheit der Mathematik ist lästig : Je weniger in das System einzahlen, desto weniger bekommt der Einzelne im Bedarfsfalle heraus.

#Baerbock

#Pflege
#Krankenversicherung
#Rente
#Sozialwohnen

#Migration",0
"@Gerlind32429900 @EschViola @herr_sin @Karl_Lauterbach @Alice_Weidel Wäre das nicht super einfach wenn eine Partei ganz übel drauf ist? Sie schreibt die üblen Sachen einfach nicht ins Programm und kann dann machen was sie will. Alle sagen dann ""ne, wenns nicht im Programm steht kann es ja nicht sein"" Zu einfach oder?",0
"@greenpeace_de @volkswagen @VWGroup Ich finds gut, dass ihr nicht locker lasst! VW muss endlich mit dem Greenwashing aufhören und den Verkauf von Verbrenner Autos stoppen!",0
"@someelseone89 @welt Nö. Das ist ja der Inlands-Nachrichtendienst. Für die demokratiefreundlichen Regierungskritiker in Italien, äh demokratiefeindlichen Querdenker, äh Nazis, ist ja der BND zuständig.^^ https://t.co/klw82lDqGJ",0
"@plus_eins_plus @Nora_Helene1 @reitschuster Bist du von einem anderen Stern, weil du nicht die gravierenden Nebenwirkungen siehst, über die die Medien sprechen?
Schau bei EMA selbst nach!",0
@EgonTrippin @Hope14658875 Das nennst du Haltung..Haltung zeigen Leute die sich gegen Repressalien des Staates wehren wie die Querdenker ✍️,0
"@dieLaminatorin Macht nix. Geht vielen so.
Ich habe keine Angst vor Corona mehr und selbst wenn ich könnte, würde ich nicht die nächste Kirmes stürmen.

Die Lockdown-Maßnahmen haben innerseelisch und gesellschaftlich viel kaputt gemacht.
Das braucht Zeit zu heilen.",0
@Laika66753508 @TigerTi34013939 @melusia @reitschuster Oh...jetzt schon Selbstgespräche? Das ist ernst,0
"@helgelindh Ich bin entsetzt, Türkenjäger.
Es macht mich fassungslos was diese S&amp;N Sozialisten da wieder an #Hass &amp; #Nazi Dreck raushauen.
Helge, du hast da meine volle Unterstützung, bleib hard.",0
Die Jungs haben alle 6 Spiele gewonnen! Woooow respekt Jungs! Ich bin so unfassbar stolz auf euch! Jetzt holt euch den Sieg im Finale! 😍🎉#JKvsP7,0
"getan. S 1. Es ist ihr Körper.
Zumal ich hätte lieber eine Politikerin, die mal Nacktfotos gemacht hat, als Politiker die dem Lobbyismus in den Arsch kriechen und ihr Volk verraten.

Und bitte kommt jetzt nicht mit der Vorbildfunktion: an dieser wird KEIN Politiker gemessen. ~",0
@RogerBeckamp Infratest dimap sehen CDU bei 28 prozent und AFD bei 24 prozent! Müssen wohl noch zehntausende Stimmen her,0
"@FrederikPapier @Kawa_EU @MartinSebas8 @watwillse @ZentralratJuden @ulfposh ""Rechte Idiologie"" oder auch Rechtsextremismus ist trotzdem nicht nur auf deutsche begrenzt alleine die Grauen Wölfe der Türken haben vermutlich trotzdem alle einen deutschen Ausweis wie auch andere Muslime wo schon länger in DE sind und die zählen dann als ""Deutsche""",1
"@T_Emmert @Laforce_61 @leipzig04349 @Karl_Lauterbach Im Gegensatz etwa zum ""Flügel"" der AfD damals. dort wurde aber dann auch der Flügel unter Beobachtung gestellt und nicht bundesweit die Partei.",0
"Wenn sich das nicht noch als Satire entpuppt, dann haben wir bald #Querdenken-Demos von anderer Dimension... #allesdichtmachen",0
Gerade gesehen das #HaltDieFresseBild mal wieder trendet.... Finde ich richtig und wichtig 😊👍🏻,0
"@torben_braga @AfD_Thueringen @civey_de Ein weiteres über alle Maßen betrügerisches Manöver der grünlinken Schwarzen, das Feigenblatt Maaßen zu installieren, um allzu schlichte Naturen davon abzuhalten, das ehrlich konservative Blaue Original zu wählen !",0
"Parlament stimmt erneut gegen AfD-Mitglied im Verfassungsschutz-Kontrollgremium

Das Parlament lehnte...Lena Duggen für die Parlamentarische Kontrollkommission mehrheitlich ab. Für Duggen stimmten 23 Abgeordnete bei 45 Nein-Stimmen.

https://t.co/u3GBxrBFSu",0
"@Laforce_61 @Brunoe_Banane @leipzig04349 @WagenMehr @Karl_Lauterbach Das stimmt, aktuell kann man noch (halbwegs) unbehelligt diskutieren. Aber das Mindset der Leute ändert sich allmählich, immer mehr finden es ok, wenn ihr Impfstatus oder eine App darüber bestimmt, welche Grundrechte man noch ausüben darf. Von da ist der Weg nicht mehr weit...",0
"Würde mich gern mal wieder hübsch, süß oder sogar mal sexy auf Bildern finden, aber alles ist immer nur Kartoffel 🥲",0
"@HWurstboy @Laika66753508 @reitschuster Ja mein armes Würstchen. 
Ab ins Hotdog",0
"@kueper_michael @dutschman @ABaerbock Nennen Sie mir einen konkreten Tweet, dann kann ich Ihnen sagen, wer mich dafür bezahlt hat. 🙃",0
"@_FriedrichMerz Friedrich Merz: 
""Antisemitismus darf in Deutschland keinen Platz haben, ganz egal von wem er ausgeht.""

Die ""Zeit"": 
""Bedient Hans-Georg Maaßen antisemitische Verschwörungserzählungen?""

Meron Mendel, Direktor der Bildungsstätte Anne Frank: ""Ja.""",0
"@HohlerAli @Hasenhoernchen @moerv_vom_doerf @JohannesNormann @SerapGueler Was ist gleich nochmal Faschismus? Bündelung vom Macht. Wie ist das gleich noch mal mit der Einschränkung, teils Abschaffung des Föderalismus? Nur mal so nachgefragt.",0
"@Tagesspiegel @berlin_juliane Vielleicht sind dort Querdenker und Nazis an der macht ? Genau so wie in den anderen Ländern, welche öffnen ...",0
"@thisisitA123 @ABaerbock Sollen lieber mal mit den Pädophilen in den eigenen Reihen aufräumen, bevor Rassismus ein Thema wird:
https://t.co/bZEysI2kxL",1
@MalteKaufmann Afd ist Schmutz und sollte entsorgt werden...,1
"@Joerg_Meuthen Wenn es in der AFD noch einen Hauch echter Demokraten gibt, dann schließen sie den völkischen Flügel kategorisch aus und spalten sich von all denen ab, die Deutschland sonst zu Grunde richten. Das wäre dann eine konservative Partei, und keine völkisch nationalistische Partei.",0
"@der_veganer @Karl_Lauterbach Und ist chemisch maximal bearbeitet. 

Ich würde gerne mehr vegan / vegetarisch essen. Dann kommt die Zutatenliste und das Fleisch vom Metzger (nicht Discounter) gewinnt.",0
@Georg_Pazderski Kobold... sagte die Kartoffel begann braun zu faulen,0
"@all__time__high @Scratchstone @ben_brechtken Komisch, wie kommt es dann, das fast alle Länder der Erde keinen Lockdown kennen. Nur 2 Handvoll Länder ihr Volk so knechten und unterdrücken wie Deutschland. Weil in Europa 80% verblödete, Gehirn gewaschene Menschen leben, die Beifall klatschen wenn sie eingesperrt werden",1
"@StillNotSorry15 @FX_Tomis @Markus_Soeder Das ist richtig, aber gleichzeitig überschlägt sich die Presse wieder mit Meldungen über den Klimawandel, sobald es den ersten Tag 30 Grad hat.",0
@Olgi93083194 @Xrxtn @Alice_Weidel @UweJunge sport ist geld.,0
"@IhleMichael @Xrxtn @Alice_Weidel @UweJunge Ach, das Fußballspiel ist keine öffentliche Veranstaltung? Frag deine beiden Follower, die können dir das sicher erklären.",0
"@HWForster1 Was erzähle ich Leuten wie meiner Oma (1932) die trotz allem #noafd wählen wollen? 

Ich bin am Ende meines Lateins. Opa wählt zum Glück Grün (hab viel mit ihm geredet um ihm AfD und CDU auszureden) aber Oma ist ein Lost Cause.",0
"@cdu_thueringen @HGMaassen @ChristianHirte Mit der Wahl dieses Mannes setzt  die CDU einen Hetzter und Spalter , einen ewig Gestrigen in eine Machtposition. Damit traue ich ihnen auch die Koalition mit der AFD zu. Pfui.",1
"@OGerHaftung Hahaha Das war dem FFF Spacken zu viel sachlicher Content den man nicht einfach nur wild beklatschen kann, um sich als besseren Menschen zu fühlen.",1
"@DSilvergo @Avicenna12345 @derspiegel Wenn ich mir das verwirrte Gestammel der Querdenker auf den Demos so anhöre, wäre da ein Dolmetscher schon immer ganz hilfreich...",0
"Dieser #Pöttinger sitzt genau für die Partei im #oenr die entscheiden kann wann wir bremsen.

Ein härterer Lockdown und eine Notbremse sind keine Gotteseingebungen. https://t.co/O294c9xNJe",0
"Günter Brinker ist Ex-Chef der #AfD #Berlin &amp; Ehemann der Berliner AfD-Chefin Kristin Brinker. Am Freitag teilte er einen Mordaufruf an Kanzlerin #Merkel in e. internen AfD-Chat. Ein Versehen, sagte Brinker mir. Eine fragwürdige Erklärung. Meine Recherche: https://t.co/3bHfNm1ILy",0
"@ThomasPoenisch @ABaerbock Äh, doch. Im gesamten angelsächsischen Raum dauert ein Master normalerweise immer „nur“ ein Jahr (wohingegen der Bachelor in der Regel vier Jahre dauert). Und das Vordiplom nennt sich heute Bachelor.",0
"@greenpeace_de @volkswagen @VWGroup Nicht jede Aktion kann reibungslos laufen, Kopf hoch. Trotzdem gute Geschichte. 👍 

Ich hoffe dem Piloten und einer scheinbar verletzten Person geht es gut?",0
@AscendBrothers @MarcusErectus31 @Alice_Weidel @UweJunge Man sollte einfach niemanden beleidigen. Ist doch ziemlich einfach.,0
"@besserwissi @Heinzjean @SteffenSchlager @Karl_Lauterbach Die EuDraVigilance gibt eine IFR von 0,15% bei COVID-19 aus? Das bezweifele ich aber stark. 
PS: Die 9.000 Todesfälle bei &gt;270.000 Impfungen entspräche eine Sterblichkeitsrate von 0,003%, lässt der Quaksalber aber natürlich weg, weil es selbst niedriger als seine Quatschzahl ist.",0
"@Kemalistin1919 Ach ja, FDP und #noafd.
Witzig dass Du Höcke ansprichst. Da gab es Mal einen FDP Politiker der hatte den richtig gerne. 
Und im Front machen, gegen eine vermeintlich ""linksgrünsozialistische"" Bedrohung schlagen einige (nicht alle!) FDP Politiker Töne an die der AfD sehr ähneln. https://t.co/bwuKh85PCb",0
"@p_tothe_lankton @DickeFaxen @reitschuster Das ist doch Unsinn. Eine starke Persönlichkeit lässt selbstverständlich auch Diskussionen zu.
Was Putin angeht, Russland ist Russland und da sollte man nicht jeden hinschicken wollen, dessen Meinung einem selbst nicht passt. Ist auch nicht grad demokratisch.",0
@PSchnei26364427 @Amateur_Profi @reitschuster Die paar Hansel sind nicht die Masse der Bevölkerung. Dass sich die Merkwürdigen immer so überschätzen müssen ist ja nun schon lächerlich.,0
"@ABaerbock Die Armen Israelis, schon komisch das deren Angriffe niemand verurteilt weder Politik noch die Medien aber man ist ja nichts anderes gewöhnt von eurem manipulierten BS.",0
"Herzlichen Glückwunsch auch von mir. Die Arbeit von @maithi_nk hat wesentlichen Beitrag zur Bewältigung der Pandemie geleistet. Super gute Kommunikation von komplexen Inhalten, das hilft der Demokratie. Wissenschaft ist nicht demokratisch, aber ohne Wissenschaft keine Demokratie https://t.co/oUu2lxoPor",0
